Date,Open,High,Low,Close,Adj Close,Volume
11/9/2020,145.524994,146.914993,136.107498,136.307495,135.954422,58297600
11/10/2020,136.065002,136.065002,126.282501,127.699997,127.369217,64406800
11/11/2020,130.537506,134.350006,129.482498,134.179993,133.832413,40474400
11/12/2020,134.789993,137.660004,133.160004,134.567505,134.218948,36581200
11/13/2020,136.272507,136.6875,130.592499,132.970001,132.62558,34631200
11/16/2020,131.725006,136.494995,131.559998,135.152496,134.802399,41377600
11/17/2020,135.524994,135.962494,133.037506,134.222504,133.874847,31202800
11/18/2020,134.652496,136.057495,131.850006,134.287506,133.939667,51092400
11/19/2020,132.127502,134.875,131,134.402496,134.054382,56593600
11/20/2020,134.539993,134.945007,130.649994,130.877502,130.538498,34108800
11/23/2020,131.712494,133.824997,130.154999,131.399994,131.059662,36135600
11/24/2020,131.425003,131.619995,128.850006,129.577499,129.241837,34650000
11/25/2020,130.324997,132.695007,130.199997,132.347504,132.0047,25991600
11/27/2020,133.75,134.074997,131.705002,132.612503,132.269043,16727600
11/30/2020,132.649994,134.125,129.722504,134.014999,133.667877,28695200
12/1/2020,134.922501,135.287506,132.282501,133.899994,133.553162,29694800
12/2/2020,133.505005,136.735001,132.342499,135.445007,135.094177,28336000
12/3/2020,135.875,136.600006,133.289993,133.960007,133.652481,19952000
12/4/2020,134.485001,135.600006,133.887497,135.582504,135.271271,20224400
12/7/2020,136.012497,137.3125,135,136.067505,135.755157,22324400
12/8/2020,135.850006,135.987503,132.815002,133.5,133.193558,27192000
12/9/2020,133.005005,134.139999,128.682495,129.307495,129.010666,40130000
12/10/2020,128.690002,130.6875,128.494995,129.722504,129.424683,20776400
12/11/2020,129.672501,130.199997,128.229996,130.132507,129.833817,20926400
12/14/2020,130.880005,133.887497,130.774994,133.087494,132.781998,27015600
12/15/2020,134.397507,134.639999,131.867493,133.604996,133.298309,19301600
12/16/2020,134.225006,134.372498,132.125,132.425003,132.121033,22311600
12/17/2020,133.667496,133.794998,131.785004,133.412506,133.106232,23138400
12/18/2020,133.789993,134.050003,130.705002,132.720001,132.415329,34206400
12/21/2020,130.747498,133.699997,129.675003,133.322495,133.016464,30233200
12/22/2020,133.192505,133.372498,130.539993,132.782501,132.477692,18558000
12/23/2020,132.559998,132.75,130.050003,130.092499,129.793854,17914400
12/24/2020,130.372498,131.324997,129.387497,129.9375,129.639206,9788400
12/28/2020,130.625,130.625,127.6325,129,128.703857,21256400
12/29/2020,129.25,130.725006,128.422501,129.432495,129.135391,17037200
12/30/2020,129.902496,132.137497,128.967499,131.457504,131.155716,22539600
12/31/2020,131.365005,131.509995,129.149994,130.550003,130.250336,19242400
1/4/2021,131.042496,136.524994,129.625,131.134995,130.833954,56064000
1/5/2021,130.997498,134.434998,130.869995,134.047501,133.739807,32276000
1/6/2021,132.225006,132.449997,125.860001,126.144997,125.855438,58042400
1/7/2021,129.675003,133.777496,128.865005,133.440002,133.133667,46148000
1/8/2021,133.625,134.210007,130.419998,132.767502,132.462708,29252800
1/11/2021,134.1875,139.610001,133.625,136.214996,135.902298,51834400
1/12/2021,137.524994,137.544998,133.449997,134.847504,134.537933,29147600
1/13/2021,134.899994,136.25,133.850006,135.317505,135.006866,21002800
1/14/2021,135.75,135.997498,131.804993,132.002502,131.699493,28312000
1/15/2021,132.279999,133.252502,128.485001,128.595001,128.299805,27778000
1/19/2021,130.162506,130.940002,128.440002,130.252502,129.953461,22618800
1/20/2021,131.117493,134.304993,130.567505,133.657501,133.350693,25857200
1/21/2021,134.184998,139.992493,132.529999,138.675003,138.356674,33778000
1/22/2021,137.399994,138.417496,136.272507,137.125,136.810226,24682000
1/25/2021,137.817505,138.285004,132.365005,136.532501,136.21907,25111200
1/26/2021,135.804993,136.447495,133.875,134.352493,134.044098,16398000
1/27/2021,132.300003,132.327499,127.9375,129.177505,128.880951,37127200
1/28/2021,129.962494,133.397507,129.604996,130.509995,130.210403,22831600
1/29/2021,130.75,133.347504,129.115005,129.897507,129.599289,27155200
2/1/2021,130.532501,132.707504,129.027496,132.369995,132.066147,21720400
2/2/2021,133.987503,135.720001,132.854996,135.567505,135.256317,22044000
2/3/2021,136.360001,139.317505,135.164993,135.304993,134.9944,24540800
2/4/2021,135.309998,136.735001,133.377502,136.642502,136.328827,20134000
2/5/2021,137.25,137.372498,135.457504,135.910004,135.598007,16915200
2/8/2021,137.272507,144.737503,137.272507,144.387497,144.056046,43462400
2/9/2021,143.407501,145.832504,142.225006,142.632507,142.305099,28756000
2/10/2021,144.632507,149.050003,143.414993,147.642502,147.303574,48535200
2/11/2021,149.802505,152.722504,149.25,152.507507,152.157394,45082800
2/12/2021,150.5,152.912506,147.75,149.612503,149.269058,37475600
2/16/2021,150.642502,153.725006,149.5,153.302505,152.950562,32196000
2/17/2021,151.710007,152.235001,147.800003,149.059998,148.717819,27475600
2/18/2021,147.289993,148.732498,145.75,148.289993,147.949585,23386800
2/19/2021,150.244995,151.770004,148.467499,149.264999,148.922379,27172400
2/22/2021,147.747498,151.332504,143.25,143.557495,143.227966,32588400
2/23/2021,140.752502,142.387497,133.895004,141.419998,141.095352,39178000
2/24/2021,141.227493,145.067505,137.559998,144.990005,144.657166,44832000
2/25/2021,140.455002,143.747498,132.162506,133.074997,132.769516,82443600
2/26/2021,137.524994,138.544998,133.610001,137.145004,136.830215,50093200
3/1/2021,138.75,139.25,135.532501,138.417496,138.099747,35318400
3/2/2021,139,139.205002,133.960007,134.0625,133.75473,26411600
3/3/2021,134.262497,134.514999,127.987503,128.047501,127.753571,37759200
3/4/2021,128.007507,129.75,120.837502,123.702499,123.418526,57334400
3/5/2021,125.5,125.5,116.792503,124.614998,124.328941,54284000
3/8/2021,124.5,124.712502,115.665001,115.932503,115.666374,54311200
3/9/2021,121.302498,126.167503,120.592499,125.202499,124.958214,52182400
3/10/2021,128.404999,129.800003,124.574997,124.682503,124.439224,38437600
3/11/2021,129.5,130.462494,127.345001,129.934998,129.681473,29991600
3/12/2021,126.482498,128.887497,125.900002,128.559998,128.309158,24396400
3/15/2021,128.647507,132.067505,127.672501,131.912506,131.655106,22198800
3/16/2021,133.565002,135.125,131.167496,132.912506,132.653214,27212800
3/17/2021,130.397507,134.532501,129.895004,133.412506,133.152191,24386400
3/18/2021,131.365005,131.839996,127.169998,127.224998,126.976776,29389600
3/19/2021,127.5,129.214996,126.125,128.457504,128.206848,29920800
3/22/2021,129.127502,133.945007,129.067505,131.862503,131.605209,29780400
3/23/2021,132.542496,133.445007,130.212494,130.707504,130.452484,22204800
3/24/2021,131.512497,131.592499,126.3675,126.43,126.183319,24584000
3/25/2021,124.995003,127.147499,122.720001,125.352501,125.107918,29514400
3/26/2021,125.544998,128.5625,123.735001,128.392502,128.141998,36396800
3/29/2021,128.202499,130.625,127,129.482498,129.229813,27352000
3/30/2021,128.419998,129.752502,127.050003,128.717499,128.46637,20020400
3/31/2021,130.154999,134.705002,129.824997,133.482498,133.222046,31477600
4/1/2021,135.722504,138.699997,135.112503,138.117493,137.848007,30827600
4/5/2021,138.675003,140.139999,137.330002,139.875,139.602066,25567200
4/6/2021,139.997498,140.542496,137.735001,138.615005,138.344543,19174400
4/7/2021,138.807495,142.434998,137.115005,141.434998,141.159058,25128400
4/8/2021,142.527496,144.714996,142.490005,143.169998,142.89064,24441600
4/9/2021,142.139999,144.080002,141.75,144,143.71904,19517200
4/12/2021,142.897507,153.524994,141.392502,152.089996,151.793228,86932400
4/13/2021,152.315002,157,151.257507,156.794998,156.489075,67621200
4/14/2021,156.25,157.205002,152.274994,152.770004,152.471909,38550000
4/15/2021,156.625,162.142502,156.315002,161.372498,161.057632,59848000
4/16/2021,160.529999,161.657501,158.652496,159.125,158.814514,33520800
4/19/2021,155.365005,158.074997,152.330002,153.617493,153.317749,40442000
4/20/2021,153.232498,154.970001,149.630005,151.712494,151.416473,33413200
4/21/2021,151.1875,153.625,151.022507,153.604996,153.305267,21677600
4/22/2021,153.75,154.384995,147.835007,148.502502,148.212738,27778800
4/23/2021,149.342499,153.350006,149.002502,152.652496,152.354645,22750000
4/26/2021,151.850006,154.789993,151.25,154.779999,154.477982,19779600
4/27/2021,155.785004,156.705002,153.544998,153.817505,153.517365,16457200
4/28/2021,153.645004,155.322495,152.154999,152.767502,152.469421,20941600
4/29/2021,154,154.365005,150.714996,153.247498,152.948486,17319600
4/30/2021,151.744995,153.649994,149.970001,150.095001,149.802124,20191200
5/3/2021,151.25,152.467499,147.875,148.367493,148.078018,20391200
5/4/2021,146.372498,146.375,140.102493,143.512497,143.232498,40532400
5/5/2021,147.089996,148.134995,143.875,144.585007,144.302902,29202400
5/6/2021,144.952499,145.712494,142.179993,145.229996,144.946594,19338000
5/7/2021,148.082504,149.707504,146.717499,148.122498,147.833496,22932800
5/10/2021,147.872498,148.059998,142.5,142.657501,142.379166,26890400
5/11/2021,138.25,143.547501,137.5,143.0625,142.783356,28558400
5/12/2021,140.095001,142.602493,137.092499,137.585007,137.316574,30340800
5/13/2021,140.337494,140.807495,134.589996,136.652496,136.385864,28540400
5/14/2021,138.899994,143.279999,137.485001,142.429993,142.152115,25861600
5/17/2021,141.570007,141.692505,138.535004,141.654999,141.378616,21698000
5/18/2021,142.669998,144.042496,140.039993,140.157501,139.884048,18625600
5/19/2021,135.664993,140.794998,135.432495,140.657501,140.383057,34400000
5/20/2021,143.024994,146.837494,142.705002,146.125,145.839905,32159200
5/21/2021,151.637497,152.220001,148.695007,149.917496,149.624969,67299200
5/24/2021,152.125,157.449997,151.759995,156.119995,155.815384,55481600
5/25/2021,157.660004,158.184998,154.824997,156.477493,156.172195,43540800
5/26/2021,157.342499,157.9375,155.862503,157,156.693665,37044000
5/27/2021,156.997498,157.5,154.600006,154.880005,154.577789,58147600
5/28/2021,155.009995,162.774994,155.009995,162.445007,162.128036,64453600
6/1/2021,162.699997,163.882507,159.032501,162.645004,162.327652,47280400
6/2/2021,162.522507,169.1875,162.354996,167.782501,167.455139,59416800
6/3/2021,167.007507,172.589996,165.830002,169.697495,169.366379,58000800
6/4/2021,171.125,176.610001,170.955002,175.782501,175.439529,61712000
6/7/2021,175.712494,178.125,171.927505,176.190002,175.846237,57575600
6/8/2021,175.272507,176.214996,172.509995,174.570007,174.229385,32384800
6/9/2021,175.157501,175.75,172.557495,173.582504,173.283524,38165600
6/10/2021,173.5,174.919998,171.759995,174.25,173.94986,28777200
6/11/2021,174.794998,179.392502,174.4375,178.252502,177.94548,41630800
6/14/2021,179.059998,180.395004,176.627502,180.1875,179.877136,32137600
6/15/2021,179.149994,180.162506,177.279999,177.884995,177.578598,24303200
6/16/2021,177.907501,179.547501,175.845001,178.102493,177.795731,30712400
6/17/2021,177.744995,188.350006,177.5625,186.572495,186.251144,80965600
6/18/2021,187.839996,193.75,185.839996,186.387497,186.066467,96885600
6/21/2021,184.352493,185.365005,178.227493,184.272507,183.955109,67238400
6/22/2021,184.714996,189.637497,183.860001,188.867493,188.54216,58014400
6/23/2021,190.077499,191.527496,189.077499,190.572495,190.244247,33235600
6/24/2021,192.277496,194.199997,190.882507,192.054993,191.724182,32092400
6/25/2021,192.804993,193.455002,188.945007,190.309998,189.982178,27836400
6/28/2021,193.612503,200.787506,193.190002,199.850006,199.505768,49543600
6/29/2021,198.824997,200.987503,196.570007,200.267502,199.922531,36763200
6/30/2021,199.992493,201.625,198.637497,200.024994,199.68045,32656800
7/1/2021,201.25,204.559998,200.190002,202.119995,201.77182,48013600
7/2/2021,204.402496,205.052505,202.877502,204.869995,204.51712,34276400
7/6/2021,207.375,208.419998,203.502502,206.985001,206.628464,44670800
7/7/2021,208.535004,208.75,203.320007,203.717499,203.366623,41842800
7/8/2021,198.565002,201.330002,197.007507,199.027496,198.684677,50330000
7/9/2021,199.625,200.802505,197.542496,200.502502,200.15712,29662400
7/12/2021,202.399994,205.327499,201.877502,205.125,204.771667,32198400
7/13/2021,204.005005,204.612503,201.139999,202.5,202.151199,29070800
7/14/2021,203.577499,204.177505,197.527496,198.414993,198.073227,38010000
7/15/2021,198.117493,198.470001,188.585007,189.662506,189.335815,55056400
7/16/2021,190.304993,191.570007,180.729996,181.610001,181.297165,68822400
7/19/2021,179.152496,190.419998,178.654999,187.797501,187.474014,74906000
7/20/2021,187.300003,188.380005,181.639999,186.119995,185.799423,43468700
7/21/2021,188.820007,195.270004,187.419998,194.100006,193.765701,37101700
7/22/2021,196.419998,198.869995,192.759995,195.940002,195.602493,32382600
7/23/2021,196.559998,197,192.5,195.580002,195.243134,19567200
7/26/2021,193.110001,194.419998,189.139999,192.940002,192.607681,20394300
7/27/2021,192.649994,196.220001,187.410004,192.080002,191.749146,24886300
7/28/2021,193.190002,196.460007,189.949997,195.029999,194.694061,20219100
7/29/2021,195.190002,198.529999,193.279999,196.619995,196.281342,19078100
7/30/2021,194.179993,196.300003,192.630005,194.990005,194.654129,18349700
8/2/2021,197,199.610001,193.610001,197.5,197.159821,21744400
8/3/2021,197.399994,202.220001,192.199997,198.149994,197.808701,30181100
8/4/2021,199.899994,203.179993,198.279999,202.740005,202.390778,23130900
8/5/2021,205,207.330002,203.419998,206.369995,206.014542,21143500
8/6/2021,205.240005,205.699997,202.100006,203.660004,203.309219,17849700
8/9/2021,204.460007,205.080002,201.429993,202.949997,202.600433,14644300
8/10/2021,203.220001,204.300003,198.350006,199.360001,199.016617,17923800
8/11/2021,200.429993,200.490005,194.300003,196.990005,196.650696,18592500
8/12/2021,198.699997,200.289993,196.199997,199.050003,198.707153,15165200
8/13/2021,199.050003,202.139999,198.509995,201.880005,201.532272,18306300
8/16/2021,201.350006,202.869995,194.529999,199.5,199.156357,21087600
8/17/2021,196.850006,197.699997,192.669998,194.580002,194.244873,20458500
8/18/2021,195,196.339996,190,190.399994,190.072037,28591300
8/19/2021,194.940002,204.949997,187.619995,197.979996,197.638992,76655500
8/20/2021,199.910004,208.649994,199.330002,208.160004,207.801453,67574100
8/23/2021,209.710007,219.970001,209.5,219.580002,219.201782,57580700
8/24/2021,217.529999,219.589996,215.350006,217.929993,217.554611,29729900
8/25/2021,217.369995,224.699997,217.220001,222.130005,221.747406,34770100
8/26/2021,222,223.399994,217.899994,220.679993,220.299896,23794000
8/27/2021,221.839996,227.220001,221.669998,226.360001,225.970108,30472200
8/30/2021,228.300003,230.429993,225.509995,226.880005,226.489212,26258000
8/31/2021,226.949997,226.949997,221.199997,223.850006,223.503845,25985000
9/1/2021,224.850006,226.970001,223.570007,224.410004,224.062973,20176700
9/2/2021,225.179993,225.929993,222.949997,223.960007,223.613647,18783400
9/3/2021,223.25,229.860001,222,228.429993,228.076721,28053200
9/7/2021,228.330002,228.990005,225.220001,226.619995,226.269531,19810700
9/8/2021,225.130005,226.100006,219.770004,223.389999,223.044556,25443400
9/9/2021,223.119995,225.380005,221.309998,221.770004,221.427063,19685600
9/10/2021,223.479996,226.259995,222.699997,224.779999,224.432419,24837600
9/13/2021,226.839996,229.639999,218.580002,221.520004,221.17746,29750000
9/14/2021,222.75,224.100006,220.860001,222.419998,222.07605,19975500
9/15/2021,223.089996,223.669998,219.660004,223.410004,223.064529,16653800
9/16/2021,221.830002,222.770004,219.270004,222.419998,222.07605,15603300
9/17/2021,223,223.210007,218.300003,219,218.661331,29450300
9/20/2021,211.460007,214.330002,206.619995,211.130005,210.803513,34944000
9/21/2021,214.169998,214.25,209.5,212.460007,212.1315,20468800
9/22/2021,213.660004,219.600006,211.960007,219.410004,219.070694,26872600
9/23/2021,221.399994,225.350006,218.899994,224.820007,224.472336,24855500
9/24/2021,220.699997,221.490005,218.610001,220.809998,220.468552,21765500
9/27/2021,217.100006,217.990005,213.25,216.600006,216.265045,24521500
9/28/2021,212.139999,214.190002,206.509995,206.990005,206.669891,34306900
9/29/2021,209.399994,210.169998,204.669998,205.169998,204.852753,21839400
9/30/2021,207.679993,210.660004,206.880005,207.160004,206.839661,22100900
10/1/2021,207.5,208.589996,202.029999,207.419998,207.099258,24097800
10/4/2021,205.039993,205.419998,195.550003,197.320007,197.014877,34563500
10/5/2021,199.5,206.479996,198.539993,204.509995,204.19371,27928200
10/6/2021,201.199997,207.199997,200.800003,207,206.679886,29720200
10/7/2021,210.919998,213.220001,209.720001,210.75,210.424103,25691900
10/8/2021,211.009995,212.059998,207.75,208.309998,207.987869,15125800
10/11/2021,205.75,210.630005,205.110001,206.949997,206.629974,16338800
10/12/2021,208.279999,210.570007,205.279999,206.710007,206.390381,16213400
10/13/2021,209.179993,209.899994,207.130005,209.389999,209.066193,18065200
10/14/2021,212.880005,217.550003,211.220001,217.460007,217.123718,24358900
10/15/2021,218.100006,219.309998,216.619995,218.619995,218.281906,22699400
10/18/2021,217.490005,222.910004,216.440002,222.220001,221.876358,18949400
10/19/2021,222.759995,223.789993,220.369995,222.899994,222.555313,16147300
10/20/2021,223.050003,224.330002,219.820007,221.029999,220.688187,14627600
10/21/2021,220.970001,227.110001,220.830002,226.919998,226.569061,18759000
10/22/2021,228.229996,231.300003,225.610001,227.259995,226.908569,24938400
10/25/2021,229.729996,233.550003,227.699997,231.660004,231.301758,23023500
10/26/2021,239.889999,252.589996,239.240005,247.169998,246.787766,48589800
10/27/2021,244.740005,250.899994,242.820007,244.509995,244.131882,24599000
10/28/2021,248.779999,249.5,245.229996,249.410004,249.024307,23420400
10/29/2021,250.009995,257.089996,250,255.669998,255.274612,29250300
11/1/2021,256.48999,258.940002,252.270004,258.269989,257.870605,26574000
11/2/2021,258.220001,266.779999,258,264.01001,263.601776,29411200
11/3/2021,266.700012,267.839996,262.350006,265.980011,265.568726,23991000
11/4/2021,272.290009,313.649994,271.179993,298.01001,297.549194,115363100
11/5/2021,301.869995,314,294.100006,297.519989,297.059937,85126000
11/8/2021,301.48999,311,299.070007,308.040009,307.56369,50310100
11/9/2021,322.820007,323.100006,299.640015,306.570007,306.095917,64674600
11/10/2021,293.559998,308.5,287.779999,294.589996,294.13443,63620600
11/11/2021,304.679993,305.899994,297.769989,303.899994,303.430054,33217200
11/12/2021,300.100006,306.799988,296.299988,303.899994,303.430054,41305400
11/15/2021,305.519989,306.440002,292.470001,300.25,299.785675,38490900
11/16/2021,297.589996,303.899994,297.059998,302.029999,301.562897,26448400
11/17/2021,304.179993,305.089996,288,292.609985,292.157501,42850800
11/18/2021,323.670013,327.600006,313.209991,316.75,316.260193,78171100
11/19/2021,322.429993,330.880005,319.049988,329.850006,329.339935,53386700
11/22/2021,335.170013,346.470001,319,319.559998,319.065826,75433500
11/23/2021,315.350006,323.600006,308.799988,317.459991,316.969116,53216300
11/24/2021,314.609985,328.549988,309.279999,326.73999,326.234711,43516200
11/26/2021,326,327.100006,313.5,315.029999,314.542847,28306900
11/29/2021,323.660004,334.119995,320.359985,333.76001,333.243835,45496400
11/30/2021,331.690002,333.529999,318.640015,326.76001,326.254669,62206600
12/1/2021,332.190002,332.890015,313.799988,314.350006,313.902313,48436800
12/2/2021,312.140015,324.779999,310.25,321.26001,320.802521,47289000
12/3/2021,320,321.290009,301.299988,306.929993,306.492889,54432500
12/6/2021,298.799988,302.410004,280.380005,300.369995,299.942261,65893800
12/7/2021,309.570007,324.48999,306.51001,324.269989,323.808167,59305300
12/8/2021,319.98999,322.899994,314.209991,318.26001,317.806763,47555100
12/9/2021,317.339996,322.049988,304.279999,304.899994,304.465759,48850700
12/10/2021,311.5,313.049988,298.609985,301.980011,301.549957,48882500
12/13/2021,302.48999,302.940002,281.160004,281.609985,281.208923,59834400
12/14/2021,276.98999,286.779999,272.5,283.369995,282.9664,66703500
12/15/2021,284,305,278.380005,304.589996,304.156189,69829700
12/16/2021,311.519989,311.600006,280.929993,283.869995,283.465729,70736600
12/17/2021,279.850006,289.220001,277.600006,278.01001,277.614044,71375800
12/20/2021,273.049988,281.440002,271.450012,277.190002,276.795227,46184700
12/21/2021,283.73999,291.200012,274.01001,290.75,290.335876,52438500
12/22/2021,288.910004,295.549988,284.48999,294,293.581329,39518400
12/23/2021,297.549988,300.589996,294.309998,296.399994,295.977875,34302200
12/27/2021,296.600006,310.869995,296.399994,309.450012,309.009338,40368600
12/28/2021,313.119995,313.299988,300.119995,303.220001,302.788208,42059100
12/29/2021,302.730011,305.480011,293.660004,300.01001,299.582764,34313900
12/30/2021,298.269989,304.570007,295.399994,295.859985,295.43869,30886400
12/31/2021,296.73999,300.299988,293.309998,294.109985,293.691101,26653000
1/3/2022,298.149994,307.109985,297.850006,301.209991,300.781036,39154700
1/4/2022,302.769989,304.679993,283.48999,292.899994,292.482849,52715400
1/5/2022,289.48999,294.160004,275.329987,276.040009,275.646881,49806400
1/6/2022,276.399994,284.380005,270.649994,281.779999,281.378693,45418600
1/7/2022,281.410004,284.220001,270.570007,272.470001,272.08197,40993900
1/10/2022,265.809998,274.690002,256.440002,274,273.609772,59468100
1/11/2022,273.230011,280.649994,268.390015,278.170013,277.773865,40408900
1/12/2022,280.670013,285.950012,276.079987,279.98999,279.591217,38341300
1/13/2022,283.790009,284.799988,264.980011,265.75,265.371552,54017100
1/14/2022,263,271.970001,262.100006,269.420013,269.036316,39583200
1/18/2022,262.600006,266.380005,257.700012,259.029999,258.661102,42427000
1/19/2022,260.790009,265.429993,250.520004,250.669998,250.313019,48831500
1/20/2022,253.039993,255.789993,240.779999,241.5,241.156052,43518100
1/21/2022,235.070007,248.229996,232.630005,233.740005,233.407135,71895800
1/24/2022,223.300003,233.800003,208.880005,233.720001,233.387161,91398200
1/25/2022,225.460007,229.429993,220,223.240005,222.922043,66461600
1/26/2022,232.399994,240.570007,223,227.720001,227.395706,75595900
1/27/2022,235.679993,239.949997,216.75,219.440002,219.127472,57335300
1/28/2022,220.119995,228.580002,212.960007,228.399994,228.074692,54377400
1/31/2022,231.820007,245.089996,230.520004,244.860001,244.511307,56468000
2/1/2022,251.039993,251.449997,238.899994,246.380005,246.029114,51892500
2/2/2022,257.940002,258.170013,245.529999,252.419998,252.060532,54341900
2/3/2022,244.580002,250.770004,237.800003,239.479996,239.138931,41017800
2/4/2022,239.720001,246.350006,236.320007,243.190002,242.843674,35482900
2/7/2022,243.720001,251.820007,242.020004,247.279999,246.927826,37686800
2/8/2022,243.589996,252.300003,239.800003,251.080002,250.722412,41035900
2/9/2022,256.220001,267.25,253.529999,267.049988,266.669678,52428200
2/10/2022,259.950012,269.25,256,258.23999,257.872192,51320000
2/11/2022,259.160004,261.519989,237.729996,239.490005,239.148926,60547200
2/14/2022,239.339996,248.75,237.550003,242.669998,242.324387,44042400
2/15/2022,249.490005,265.450012,247.839996,264.950012,264.572662,69986900
2/16/2022,262.589996,265.820007,255.520004,265.109985,264.732452,73267600
2/17/2022,256.299988,257.850006,241.649994,245.070007,244.720993,81059500
2/18/2022,246.679993,249.860001,231,236.419998,236.083313,76125500
2/22/2022,230.350006,240.639999,230,233.899994,233.566895,63342200
2/23/2022,238.020004,241.550003,223.009995,223.869995,223.551163,56651100
2/24/2022,210.149994,238,208.899994,237.479996,237.1418,73580100
2/25/2022,237.210007,242.169998,233.809998,241.570007,241.225967,52886600
2/28/2022,239.919998,246.649994,237.070007,243.850006,243.502716,47731900
3/1/2022,242.910004,243.770004,231.320007,234.770004,234.435638,41205600
3/2/2022,237.559998,244.089996,234.149994,242.199997,241.896286,38964200
3/3/2022,242.619995,243.259995,234.690002,237.139999,236.842636,36509500
3/4/2022,233.839996,236.800003,224.820007,229.360001,229.072388,43141500
3/7/2022,228.169998,230.330002,213.300003,213.520004,213.252243,45082100
3/8/2022,213.089996,223.729996,206.5,215.139999,214.870209,55746700
3/9/2022,223.869995,232.199997,222.470001,230.139999,229.851395,49274200
3/10/2022,225.309998,227.880005,218.820007,226.580002,226.295883,42806600
3/11/2022,230.220001,231.449997,220.460007,221,220.722839,36720900
3/14/2022,218.690002,222.619995,211.589996,213.300003,213.032532,38535400
3/15/2022,215.179993,230.380005,213.220001,229.729996,229.441895,49199600
3/16/2022,235,245.970001,231.720001,244.960007,244.652832,67142200
3/17/2022,241.199997,248.419998,239.059998,247.660004,247.349442,47194100
3/18/2022,247.990005,265.690002,246.240005,264.529999,264.198273,73071900
3/21/2022,265.070007,271.519989,259.670013,267.339996,267.004761,59172700
3/22/2022,267.269989,272.380005,260.720001,265.23999,264.907379,54700700
3/23/2022,261.26001,266.119995,255.75,256.339996,256.018524,50212000
3/24/2022,261.660004,283.200012,259.070007,281.5,281.147003,87737900
3/25/2022,278.859985,283.579987,272.709991,276.920013,276.572815,57901600
3/28/2022,277.559998,282.5,272.059998,282.190002,281.83609,42549400
3/29/2022,286.950012,289.459991,279.799988,286.559998,286.200653,48898400
3/30/2022,283.040009,284.959991,275.029999,276.899994,276.552795,46348700
3/31/2022,277.820007,282.480011,272.700012,272.859985,272.517853,52344000
4/1/2022,273.75,274.959991,262.670013,267.119995,266.785004,51723500
4/4/2022,267.279999,275.579987,266.130005,273.600006,273.256927,39712000
4/5/2022,272.540009,273.190002,258.200012,259.309998,258.984833,43661500
4/6/2022,249.339996,253,240.029999,244.070007,243.763931,70383300
4/7/2022,244.410004,247.220001,234.779999,242.080002,241.776413,55799200
4/8/2022,239.169998,239.229996,230.619995,231.190002,230.900101,52478100
4/11/2022,222.139999,223.199997,216.600006,219.169998,218.895172,57520700
4/12/2022,225.369995,227.25,212.820007,215.039993,214.770309,66225800
4/13/2022,217.279999,225,214.550003,222.029999,221.751572,51694300
4/14/2022,225.050003,227.770004,211.630005,212.580002,212.313431,56909700
4/18/2022,212,220.880005,210.789993,217.830002,217.556824,52570100
4/19/2022,217.199997,223.729996,213.139999,221.979996,221.701645,51278100
4/20/2022,225.169998,226.699997,212,214.820007,214.550629,46897400
4/21/2022,217.089996,223.919998,200,201.830002,201.576904,65620900
4/22/2022,203.029999,204.860001,195,195.149994,194.905289,62471300
4/25/2022,192.020004,199.449997,190.960007,199.020004,198.770432,64156600
4/26/2022,197.179993,197.880005,186.699997,187.880005,187.644409,65314300
4/27/2022,185.979996,191.669998,182.899994,184.149994,183.919052,49946000
4/28/2022,189.669998,200.369995,184.899994,197.820007,197.571945,57032700
4/29/2022,194.020004,201.279999,185.169998,185.470001,185.237427,50043500
5/2/2022,185.410004,195.740005,183.910004,195.330002,195.085052,57204900
5/3/2022,194,198.25,191.330002,196.020004,195.7742,47575100
5/4/2022,199.229996,204,187.509995,203.339996,203.084991,64885500
5/5/2022,198.669998,199.25,185,188.440002,188.203705,62633100
5/6/2022,187.360001,195.119995,179.899994,186.75,186.515808,63329700
5/9/2022,180.339996,182.550003,168.270004,169.5,169.28746,64445500
5/10/2022,176.889999,181.979996,170.25,175.949997,175.72934,76147400
5/11/2022,173.470001,177.529999,165.679993,166.300003,166.091446,67016700
5/12/2022,162.190002,167.880005,155.669998,161.75,161.54715,70872800
5/13/2022,167.880005,179.279999,165.929993,177.059998,176.837936,67043700
5/16/2022,175.089996,177.880005,171.059998,172.639999,172.423508,52144600
5/17/2022,180.740005,183.710007,176.339996,181.770004,181.542068,58583000
5/18/2022,177.050003,181.179993,168.639999,169.380005,169.167603,54516100
5/19/2022,169.369995,176.869995,167.339996,171.240005,171.025284,62131000
5/20/2022,173.320007,174.100006,157.550003,166.940002,166.730637,73910500
5/23/2022,162.740005,169.149994,161.789993,168.979996,168.768097,63988900
5/24/2022,165.100006,165.970001,157.800003,161.539993,161.337418,58855000
5/25/2022,160.199997,171.110001,160,169.75,169.537155,78113200
5/26/2022,160.360001,180.919998,160.220001,178.509995,178.286118,99657500
5/27/2022,181.860001,188.809998,181,188.110001,187.8741,73837900
5/31/2022,189.800003,192,183.5,186.720001,186.48584,66410000
6/1/2022,187.240005,190.529999,181.220001,183.199997,182.970261,54451400
6/2/2022,182.919998,196.190002,181.979996,195.919998,195.674286,64865600
6/3/2022,190.820007,193.320007,185.220001,187.199997,186.965271,59877900
